date,ticker,open,high,low,close,volume
2021-07-12,BRK-B,321.7138,325.3977,316.0801,325.0215,69363453
2021-07-12,GOOGL,2358.0829,2393.1038,2135.3447,2139.3166,97987471
2021-07-12,HD,378.3184,383.1721,363.8218,364.8848,56165028
2021-07-12,JNJ,181.7306,185.0357,179.063,181.6994,17590149
2021-07-12,JPM,206.5741,212.2686,204.8028,211.555,29093398
2021-07-12,MA,372.2938,378.9167,370.7231,376.109,27459504
2021-07-12,META,559.5651,588.3392,551.7085,575.9086,22575771
2021-07-12,MSFT,199.0072,204.4872,197.3716,204.4692,91818460
2021-07-12,NVDA,303.2595,322.2854,296.3742,307.7941,57133751
2021-07-12,PG,163.2663,164.1303,161.2345,163.2206,109475950
2021-07-12,UNH,587.4147,591.1618,581.0164,584.1202,17239008
2021-07-12,V,282.6845,285.1027,281.6911,282.8193,56500742
2021-07-12,XOM,44.4623,44.7575,42.486,42.7338,58453819
2021-07-19,AAPL,180.5025,193.8425,180.0319,188.1309,22301000
2021-07-19,AMZN,1365.4089,1427.8722,1341.558,1425.5687,19874188
2021-07-19,BRK-B,326.915,339.3686,326.0762,335.7428,48410938
2021-07-19,GOOGL,2124.3652,2143.7286,2068.9484,2094.4255,39370409
2021-07-19,HD,364.4646,365.2267,354.2562,354.4042,77886160
2021-07-19,JNJ,181.2183,185.2352,178.7229,184.0756,16033250
2021-07-19,JPM,214.6067,216.692,214.5738,215.7315,31540191
2021-07-19,MA,378.0542,395.7056,377.0623,392.2715,23443210
2021-07-19,META,576.0023,595.1874,568.2288,586.2099,31012479
2021-07-19,MSFT,204.3266,209.9177,198.3091,200.0231,117625212
2021-07-19,NVDA,309.0259,323.5401,302.1979,309.9436,63964675
2021-07-19,PG,163.1198,170.657,162.4495,170.1496,130127352
2021-07-19,UNH,582.7201,586.6118,579.844,580.5364,18302446
2021-07-19,V,288.4745,288.5593,279.4656,284.1189,76835584
2021-07-19,XOM,42.7328,43.7266,42.5302,43.3511,26622292
2021-07-26,AAPL,188.0133,189.5783,185.3253,188.9876,14686651
2021-07-26,AMZN,1421.9302,1507.9063,1370.4164,1483.1597,41047021
2021-07-26,BRK-B,335.1547,343.0145,332.7409,340.0094,56682622
2021-07-26,GOOGL,2095.3231,2279.6574,2087.2067,2264.0727,87824135
2021-07-26,HD,352.5541,355.3978,346.5954,347.1936,28569712
2021-07-26,JNJ,183.703,187.5049,181.9452,187.1624,11312772
2021-07-26,JPM,215.805,225.4597,213.8201,224.3398,22710724
2021-07-26,MA,391.108,422.0959,390.7231,412.8886,16550762
2021-07-26,META,589.2535,653.1442,589.101,652.8513,36622599
2021-07-26,MSFT,200.8188,210.1847,199.6921,208.8356,67973501
2021-07-26,NVDA,309.6435,323.222,274.2715,291.3498,62511274
2021-07-26,PG,169.3271,172.7726,169.0627,172.3723,74927415
2021-07-26,UNH,586.8134,589.0904,578.5956,582.7119,17506419
2021-07-26,V,281.7175,281.7539,268.0274,269.8845,85931265
2021-07-26,XOM,42.6803,45.5145,41.7901,45.4896,37488917
2021-08-02,AAPL,189.8585,191.4431,180.4383,182.9278,10018325
2021-08-02,AMZN,1482.4722,1537.8203,1446.0332,1531.5453,29066974
2021-08-02,BRK-B,338.8195,348.3565,337.9098,339.1675,65441483
2021-08-02,GOOGL,2263.2733,2279.1582,2200.9856,2269.8711,65287842
2021-08-02,HD,345.1284,346.5056,341.7351,342.2585,68394437
2021-08-02,JNJ,186.5698,187.3046,180.7999,182.2274,21118610
2021-08-02,JPM,226.4106,227.7855,218.7402,223.6302,26853101
2021-08-02,MA,412.3425,419.0935,408.3028,416.2625,13491560
2021-08-02,META,647.6269,659.2169,640.9075,657.818,19250712
2021-08-02,MSFT,207.3125,218.3874,204.6479,214.1177,99476117
2021-08-02,NVDA,289.0226,294.1625,267.6168,283.2726,54984919
2021-08-02,PG,173.2231,177.2424,172.9862,175.4825,125852984
2021-08-02,UNH,579.2119,586.3382,558.662,562.7967,9457890
2021-08-02,V,265.9973,288.1935,263.1562,284.4484,78710735
2021-08-02,XOM,46.2899,47.0848,44.6109,45.1573,33677023
2021-08-09,AAPL,182.5766,184.3471,177.6401,181.0775,9281062
2021-08-09,AMZN,1545.2498,1575.1951,1514.3331,1544.2332,57358182
2021-08-09,BRK-B,340.9253,354.5875,339.5992,349.5886,61706361
2021-08-09,GOOGL,2266.5022,2383.7415,2263.2087,2358.5111,45036933
2021-08-09,HD,342.6685,363.9078,342.6074,361.9323,67768617
2021-08-09,JNJ,182.9818,183.4063,174.5844,174.7727,15331516
2021-08-09,JPM,228.8461,239.7874,226.9714,236.4367,31463856
2021-08-09,MA,415.833,418.5567,406.0761,411.5925,33290995
2021-08-09,META,657.0294,658.7695,646.3585,655.2017,25598241
2021-08-09,MSFT,213.7729,214.0164,212.128,212.3151,47482585
2021-08-09,NVDA,278.3767,313.6794,277.9719,304.4754,43291743
2021-08-09,PG,175.1948,176.2395,170.8894,171.161,48650680
2021-08-09,UNH,566.8137,569.7473,558.0184,564.7244,13672102
2021-08-09,V,285.1261,287.0736,275.9053,278.3684,53838100
2021-08-09,XOM,45.4139,46.0337,41.3622,41.7156,21590515
2021-08-16,AAPL,183.6655,186.537,165.1593,167.2611,11174298
2021-08-16,AMZN,1582.7302,1621.1729,1491.4644,1519.3747,39972696
2021-08-16,BRK-B,347.6109,365.8265,345.3162,363.6401,59396481
2021-08-16,GOOGL,2324.1657,2536.9509,2290.8549,2505.8314,39814219
2021-08-16,HD,361.2946,371.0848,355.863,360.1634,74140789
2021-08-16,JNJ,174.7508,175.4845,168.624,169.3631,8256049
2021-08-16,JPM,235.0906,243.0117,231.2107,239.9293,43102459
2021-08-16,MA,409.7541,412.0143,405.2777,405.5879,28087315
2021-08-16,META,662.2253,709.318,651.9028,707.5487,24219154
2021-08-16,MSFT,210.8444,211.9532,209.8606,209.8682,74583277
2021-08-16,NVDA,306.4731,306.6389,264.1235,266.514,64218264
2021-08-16,PG,170.5785,172.7161,168.5459,170.1745,76110485
2021-08-16,UNH,565.9279,572.0404,545.4907,551.2924,8420547
2021-08-16,V,278.7198,283.5598,274.4941,283.1361,55555141
2021-08-16,XOM,41.3381,41.6489,39.4142,39.9122,41321596
2021-08-23,AAPL,171.8397,173.2484,146.6121,148.175,21416670
2021-08-23,AMZN,1496.1926,1504.4348,1451.9023,1455.7627,23219383
2021-08-23,BRK-B,359.376,376.7711,359.3404,371.9589,69637921
2021-08-23,GOOGL,2520.2224,2562.1508,2503.5,2541.0525,54787297
2021-08-23,HD,363.8467,373.958,361.8229,370.8923,65893533
2021-08-23,JNJ,169.1122,169.3736,164.3215,166.9341,16820723
2021-08-23,JPM,241.8675,243.4559,231.6559,232.1756,15715926
2021-08-23,MA,403.6752,405.0309,386.7001,392.398,16535158
2021-08-23,META,733.3833,781.6701,719.072,772.1281,17534836
2021-08-23,MSFT,209.677,211.7654,208.2469,208.3623,51526603
2021-08-23,NVDA,262.9285,265.6706,251.3247,255.002,45052542
2021-08-23,PG,169.8361,170.2308,165.843,166.7464,54496513
2021-08-23,UNH,558.3151,569.4568,556.8836,564.9181,9916649
2021-08-23,V,284.7863,287.8776,280.2367,283.7836,53646670
2021-08-23,XOM,39.8609,40.7096,39.7245,40.5695,44778127
2021-08-30,AAPL,148.2731,148.4147,138.1196,139.3422,18484991
2021-08-30,AMZN,1464.4024,1484.4746,1430.9594,1432.1566,48908007
2021-08-30,BRK-B,374.4236,379.883,366.9382,369.5718,52240408
2021-08-30,GOOGL,2551.0809,2596.7123,2424.8795,2483.7976,77427147
2021-08-30,HD,377.2298,387.6177,368.7315,386.0084,28577652
2021-08-30,JNJ,165.9788,166.9826,165.4075,166.2861,21926734
2021-08-30,JPM,232.2408,235.2063,228.1167,231.774,43399300
2021-08-30,MA,389.3818,389.4696,363.1658,367.4471,16395613
2021-08-30,META,769.4924,891.2986,760.4821,872.7379,31461448
2021-08-30,MSFT,207.8627,210.028,189.3603,193.4193,71250855
2021-08-30,NVDA,256.0208,265.3649,251.4331,262.0293,109861769
2021-08-30,PG,166.8914,172.095,165.5894,171.0425,130444227
2021-08-30,UNH,566.9693,574.4826,552.4809,559.7087,21429106
2021-08-30,V,279.9799,287.3529,278.724,286.8163,76251113
2021-08-30,XOM,40.2487,41.4544,39.7153,41.0644,51318915
2021-09-06,AAPL,139.9486,144.9807,138.8517,143.0975,24146888
2021-09-06,AMZN,1406.4932,1428.8124,1387.7481,1414.5631,56672850
2021-09-06,BRK-B,372.9129,374.3669,360.2187,361.0816,61913692
2021-09-06,GOOGL,2464.8632,2519.2288,2422.2881,2493.5579,65249670
2021-09-06,HD,383.765,406.1306,380.0113,404.274,40153844
2021-09-06,JNJ,166.6439,167.0999,160.1781,160.932,17612491
2021-09-06,JPM,232.2485,235.6458,229.9401,233.7907,17015244
2021-09-06,MA,364.569,370.3107,344.2927,344.8092,30388195
2021-09-06,META,866.4588,910.7947,776.7233,798.6788,19729618
2021-09-06,MSFT,193.4553,202.4021,193.4492,202.2526,76842559
2021-09-06,NVDA,262.3055,271.5189,248.8682,261.0149,98829616
2021-09-06,PG,170.0527,170.0925,168.3592,169.6567,73571242
2021-09-06,UNH,558.7691,580.8437,556.0723,577.3181,12548580
2021-09-06,V,283.8347,291.9514,280.3497,285.3703,52615320
2021-09-06,XOM,41.0707,43.1928,40.5491,42.2511,56605787
2021-09-13,AAPL,144.0315,151.1793,142.4076,150.6627,22636848
2021-09-13,AMZN,1432.2606,1433.4571,1257.993,1305.5209,25687629
2021-09-13,BRK-B,360.2159,371.9274,358.0671,371.7734,68869558
2021-09-13,GOOGL,2503.0112,2520.2466,2428.7821,2481.0837,50793287
2021-09-13,HD,404.459,417.3806,393.5216,414.0277,32285856
2021-09-13,JNJ,162.9727,163.1257,156.2397,158.082,18710862
2021-09-13,JPM,234.1852,236.6929,230.7859,231.8546,24366203
2021-09-13,MA,346.8851,363.573,343.1679,352.3224,24673966
2021-09-13,META,796.896,835.9367,795.9001,832.2452,20988933
2021-09-13,MSFT,201.7345,201.7575,185.1801,186.1901,46677033
2021-09-13,NVDA,257.2944,277.0234,255.689,275.7465,108531401
2021-09-13,PG,169.8743,171.7045,166.8953,167.7612,46003155
2021-09-13,UNH,576.0102,603.8519,565.1875,583.3099,10913213
2021-09-13,V,286.3077,288.3641,273.6539,277.5233,62568348
2021-09-13,XOM,42.0701,45.8872,41.9926,45.6485,47236596
2021-09-20,AAPL,150.2636,154.0733,149.4411,152.324,9821430
2021-09-20,AMZN,1294.0895,1318.7712,1192.9152,1201.6474,35174278
2021-09-20,BRK-B,375.5469,387.7083,371.6364,383.3001,73693419
2021-09-20,GOOGL,2482.6047,2528.2297,2392.1258,2451.4647,77163418
2021-09-20,HD,414.9148,418.1868,409.1839,409.4309,72731363
2021-09-20,JNJ,157.3458,157.867,152.7206,153.795,13261571
2021-09-20,JPM,234.8397,236.0717,217.217,218.1209,44272691
2021-09-20,MA,352.0185,354.2592,351.9383,353.6313,15978109
2021-09-20,META,841.2867,846.7425,778.6568,806.9153,37658857
2021-09-20,MSFT,187.0334,187.2857,182.5987,183.896,50757725
2021-09-20,NVDA,277.055,289.4823,256.4554,270.4785,97171063
2021-09-20,PG,168.6871,174.4951,168.1276,174.3196,73158620
2021-09-20,UNH,583.619,586.0966,577.4857,579.024,19596546
2021-09-20,V,278.8312,287.006,278.3947,281.7028,103974921
2021-09-20,XOM,45.9724,46.2169,44.8896,45.3002,34060036
2021-09-27,AAPL,151.8418,153.5486,139.8574,143.2155,10533109
2021-09-27,AMZN,1196.1088,1216.2995,1159.6341,1165.2766,50187497
2021-09-27,BRK-B,383.2524,383.7465,376.7078,378.8641,61592789
2021-09-27,GOOGL,2455.6174,2521.5327,2407.4924,2484.1977,39408022
2021-09-27,HD,407.2831,411.1632,406.0402,410.6512,81171244
2021-09-27,JNJ,153.5598,155.8212,153.1055,155.6219,8453491
2021-09-27,JPM,217.1575,218.295,212.9259,214.8091,23471628
2021-09-27,MA,354.6434,359.3055,352.3023,355.8158,30956892
2021-09-27,META,803.5048,876.2949,803.4065,874.917,37366308
2021-09-27,MSFT,184.0259,184.0285,177.6699,180.5001,109356508
2021-09-27,NVDA,268.8584,283.3585,254.9181,268.8857,53604788
2021-09-27,PG,176.0128,178.2691,175.0648,176.6541,77917668
2021-09-27,UNH,576.82,580.1282,541.7976,556.3975,10561258
2021-09-27,V,282.6039,285.8958,276.0833,276.7282,79897668
2021-09-27,XOM,45.1815,47.6293,44.745,46.7086,49530727
2021-10-04,AAPL,143.5834,144.0284,133.3935,133.9804,22773406
2021-10-04,AMZN,1167.1059,1170.8303,1093.6096,1117.4659,45862399
2021-10-04,BRK-B,377.0233,381.3191,370.4063,371.9547,60411801
2021-10-04,GOOGL,2464.7718,2519.3008,2425.1529,2496.5454,100764843
2021-10-04,HD,409.7595,422.3544,405.2512,420.6216,27889006
2021-10-04,JNJ,155.8067,159.3985,155.5723,157.2063,11423666
2021-10-04,JPM,212.9391,226.4112,211.9801,223.6475,36632082
2021-10-04,MA,362.4581,379.0583,360.3,370.5045,18237329
2021-10-04,META,878.7781,881.1421,797.3933,809.8731,21379745
2021-10-04,MSFT,180.1902,180.5516,169.7686,171.8092,84946846
2021-10-04,NVDA,273.0943,298.5898,268.8422,297.1976,57131560
2021-10-04,PG,176.0348,177.9913,171.1247,171.8021,103267540
2021-10-04,UNH,555.9338,577.0195,553.8251,572.9837,16932438
2021-10-04,V,276.9793,277.1871,269.6106,269.8018,71667451
2021-10-04,XOM,46.4697,47.8533,46.3378,46.8994,54967249
2021-10-11,AAPL,134.5945,136.1405,134.0344,135.1725,17718322
2021-10-11,AMZN,1097.6671,1125.104,1049.1226,1069.7134,42532939
2021-10-11,BRK-B,369.0414,374.4825,369.0274,373.4474,75379522
2021-10-11,GOOGL,2510.0446,2546.9835,2333.5277,2333.6914,64223334
2021-10-11,HD,422.1806,429.7984,418.5304,422.1957,78059138
2021-10-11,JNJ,156.7272,159.8042,156.1098,159.1927,15645284
2021-10-11,JPM,225.3003,227.7976,223.9302,226.9239,21707399
2021-10-11,MA,368.8549,401.1704,368.3324,398.9788,20184232
2021-10-11,META,812.6988,828.1003,811.768,826.7265,31142695
2021-10-11,MSFT,174.6423,175.7392,165.9281,166.8535,87745784
2021-10-11,NVDA,295.7732,332.0997,286.571,311.6234,60262684
2021-10-11,PG,171.7902,172.2626,169.9913,170.8772,90307534
2021-10-11,UNH,572.36,597.3339,565.828,596.037,19600427
2021-10-11,V,268.8806,275.194,263.7188,267.045,92403642
2021-10-11,XOM,46.3917,48.0779,46.1704,47.7314,28934842
2021-10-18,AAPL,135.0496,137.5949,133.2785,136.8634,24348936
2021-10-18,AMZN,1074.8679,1107.466,1007.0693,1032.1037,39666077
2021-10-18,BRK-B,373.7722,382.8771,371.846,380.4996,62967202
2021-10-18,GOOGL,2325.975,2338.8565,2301.0451,2306.8247,99309142
2021-10-18,HD,420.1756,432.2964,417.3996,431.4913,43615030
2021-10-18,JNJ,159.4133,161.9263,156.9255,161.3872,21436325
2021-10-18,JPM,228.5988,239.9347,227.1526,238.2314,36528662
2021-10-18,MA,399.1724,399.273,391.6963,397.5397,32671629
2021-10-18,META,825.7179,838.2687,817.3206,824.2515,19814755
2021-10-18,MSFT,166.0186,166.1363,153.8965,155.9825,84532827
2021-10-18,NVDA,310.0411,314.2256,309.0096,312.2888,76374580
2021-10-18,PG,170.8487,171.2121,167.8783,168.2104,132030542
2021-10-18,UNH,592.2643,622.6897,591.4589,610.0177,17858859
2021-10-18,V,264.1571,265.6932,262.2991,263.1917,72347595
2021-10-18,XOM,48.0272,48.6304,47.5145,47.928,29790608
2021-10-25,AAPL,136.3317,137.8589,130.2707,130.3868,25558262
2021-10-25,AMZN,1032.6122,1121.0234,1014.911,1110.7767,56173873
2021-10-25,BRK-B,379.231,389.2882,378.5423,388.2582,85498523
2021-10-25,GOOGL,2316.234,2327.0681,2252.3493,2266.6157,86806002
2021-10-25,HD,430.7914,431.1066,400.5404,403.9164,62351344
2021-10-25,JNJ,162.9665,164.532,160.6525,161.6351,16973606
2021-10-25,JPM,238.089,238.8417,231.7864,232.5715,25726960
2021-10-25,MA,393.1434,400.4261,389.3776,395.3502,23950514
2021-10-25,META,827.2171,835.6513,794.806,807.9982,17752794
2021-10-25,MSFT,156.3141,158.7007,155.1805,156.9423,93727469
2021-10-25,NVDA,304.5403,313.8495,300.9976,312.8286,114701770
2021-10-25,PG,168.9583,175.0169,168.5329,174.4496,108036387
2021-10-25,UNH,620.265,642.188,611.8273,641.7948,19100608
2021-10-25,V,262.5252,273.8786,257.9449,273.3822,53890497
2021-10-25,XOM,47.8456,49.0518,45.9913,46.3687,21843146
2021-11-01,AAPL,130.9669,131.7645,130.6042,130.7761,25740802
2021-11-01,AMZN,1099.3435,1123.8457,1086.7272,1110.9798,34360007
2021-11-01,BRK-B,387.5335,421.4395,386.0976,419.9839,67809155
2021-11-01,GOOGL,2266.6009,2268.3489,2048.7748,2087.7459,103289038
2021-11-01,HD,403.2485,408.0364,396.8653,398.2452,47251153
2021-11-01,JNJ,161.3964,161.6528,159.8906,160.0719,17330873
2021-11-01,JPM,232.6486,233.424,225.3878,225.8239,38859863
2021-11-01,MA,395.616,399.281,391.3793,393.2018,26785906
2021-11-01,META,807.3062,814.1677,750.4879,766.9339,23830746
2021-11-01,MSFT,156.2666,160.8072,155.9689,160.5426,53525700
2021-11-01,NVDA,303.1671,351.0565,291.1601,326.674,44858502
2021-11-01,PG,175.865,175.9256,171.1261,173.3401,88996360
2021-11-01,UNH,635.801,641.9827,629.2957,632.3606,17900456
2021-11-01,V,271.2308,272.0854,263.5076,267.0333,80742041
2021-11-01,XOM,46.206,46.4353,45.9596,45.9759,58989940
2021-11-08,AAPL,129.6394,133.7827,129.2996,133.6918,21693803
2021-11-08,AMZN,1097.2727,1105.3621,1074.4239,1099.0081,55363208
2021-11-08,BRK-B,420.7805,423.4346,406.0377,407.1864,60675894
2021-11-08,GOOGL,2087.653,2091.3542,1909.1596,1918.3954,102923379
2021-11-08,HD,397.8033,402.8738,394.7953,397.3918,47674084
2021-11-08,JNJ,158.4708,164.2983,158.0411,164.217,11513778
2021-11-08,JPM,225.4974,240.6087,224.6119,239.1835,42488784
2021-11-08,MA,393.5529,395.3407,384.0424,384.7049,24598450
2021-11-08,META,765.4475,774.6747,745.9907,747.5142,34534130
2021-11-08,MSFT,161.6007,162.0529,158.6105,159.9184,56968269
2021-11-08,NVDA,323.5557,328.1204,308.8202,309.8851,115667696
2021-11-08,PG,173.3632,175.7275,171.8523,175.3819,108712389
2021-11-08,UNH,640.3745,656.4335,598.0896,610.2285,9616586
2021-11-08,V,268.7268,270.1729,254.6017,257.3083,52325727
2021-11-08,XOM,45.523,48.5999,45.051,46.705,44463873
2021-11-15,AAPL,135.7462,138.9932,134.1585,134.811,25305629
2021-11-15,AMZN,1088.6606,1117.034,1074.2547,1103.847,38843249
2021-11-15,BRK-B,404.9269,414.3067,400.8458,408.0177,86853217
2021-11-15,GOOGL,1914.2191,2053.2324,1893.7358,1994.7477,48505270
2021-11-15,HD,398.9386,401.1176,397.9412,397.9917,35507706
2021-11-15,JNJ,164.317,165.4887,161.9759,163.2285,11341391
2021-11-15,JPM,239.7729,247.7059,238.2338,239.5077,37197743
2021-11-15,MA,383.037,405.8446,380.6697,396.8304,14575314
2021-11-15,META,747.5576,759.8659,739.9425,755.3318,38467135
2021-11-15,MSFT,159.2452,172.8698,157.9691,170.9476,56315638
2021-11-15,NVDA,303.2082,307.0463,263.1791,285.3738,96756452
2021-11-15,PG,174.1345,176.7378,170.832,172.7477,101340710
2021-11-15,UNH,611.7754,617.5165,590.949,591.5819,15103373
2021-11-15,V,254.2147,256.8081,249.8022,251.4987,57541699
2021-11-15,XOM,47.0324,48.131,46.9498,47.0093,36873783
2021-11-22,AAPL,134.3615,137.0862,120.6779,122.3309,22223601
2021-11-22,AMZN,1113.4641,1130.6865,1073.8394,1084.8005,21523075
2021-11-22,BRK-B,407.9201,408.2294,407.0046,407.8257,84381748
2021-11-22,GOOGL,2009.5596,2082.6372,1952.0237,2050.2321,102339282
2021-11-22,HD,395.2289,434.6853,393.8582,419.7368,72651472
2021-11-22,JNJ,163.8552,168.2095,163.3759,167.4525,16453848
2021-11-22,JPM,239.5596,242.9527,239.5025,242.4566,30257238
2021-11-22,MA,395.4775,396.8013,394.9307,395.4236,32668390
2021-11-22,META,757.6269,786.6423,707.1305,720.6696,34929500
2021-11-22,MSFT,170.8705,171.6862,167.4048,168.2371,68564628
2021-11-22,NVDA,274.8586,313.9143,263.69,301.2946,115114044
2021-11-22,PG,172.4976,173.7548,166.812,168.7732,126154425
2021-11-22,UNH,593.9107,637.538,593.5222,621.3079,19990060
2021-11-22,V,252.6144,256.9101,252.3452,256.465,85050812
2021-11-22,XOM,47.1204,51.0003,46.7251,50.409,21834392
2021-11-29,AAPL,122.5614,125.1958,114.9585,116.8643,14213792
2021-11-29,AMZN,1078.6015,1116.6932,1053.6807,1114.377,35776761
2021-11-29,BRK-B,409.7728,413.1745,406.9229,412.6379,33727023
2021-11-29,GOOGL,2051.4939,2092.4473,2017.9073,2032.967,73101536
2021-11-29,HD,420.506,424.8229,406.9215,411.6794,49734988
2021-11-29,JNJ,167.101,174.7031,166.7119,173.6509,17138955
2021-11-29,JPM,241.438,253.3892,240.1611,247.8521,26323534
2021-11-29,MA,393.2359,396.6566,389.8113,396.2312,24577524
2021-11-29,META,714.4502,721.9477,681.1209,687.1242,17642723
2021-11-29,MSFT,168.5235,169.9486,162.514,163.2755,110591694
2021-11-29,NVDA,296.4083,305.6627,285.1602,285.527,68202143
2021-11-29,PG,169.1048,169.3841,163.5788,163.8352,95331970
2021-11-29,UNH,620.0277,655.585,608.4029,647.0662,13222580
2021-11-29,V,256.9268,262.3111,250.7755,259.0982,101078425
2021-11-29,XOM,50.3614,51.7119,50.2488,51.6349,25664612
2021-12-06,AAPL,116.3882,128.5592,114.0001,125.2457,23033798
2021-12-06,AMZN,1106.8623,1119.8333,1014.4394,1015.841,28266909
2021-12-06,BRK-B,411.162,412.2358,407.9345,411.2778,68996298
2021-12-06,GOOGL,2028.0723,2089.2714,1999.7391,2042.4395,57244589
2021-12-06,HD,406.0281,426.9533,400.7399,425.2739,76837808
2021-12-06,JNJ,173.8188,176.7518,173.6189,176.3519,22101712
2021-12-06,JPM,246.8978,247.649,233.5577,235.2481,41971831
2021-12-06,MA,395.2738,406.6599,394.4604,405.3577,25752445
2021-12-06,META,685.0385,688.1619,640.9276,645.5495,38112679
2021-12-06,MSFT,162.41,164.2954,157.1004,159.3997,49543584
2021-12-06,NVDA,287.0801,288.2366,268.8392,269.675,85338973
2021-12-06,PG,163.5792,164.6928,161.6659,164.2211,67034074
2021-12-06,UNH,636.9296,643.8495,632.3254,632.5562,13579485
2021-12-06,V,262.7022,264.4607,247.9721,248.4184,82944250
2021-12-06,XOM,52.5761,55.0233,50.0203,50.4423,57387953
2021-12-13,AAPL,125.5947,129.8789,121.6225,122.8393,23328433
2021-12-13,AMZN,1012.9051,1027.5533,975.0978,982.2074,43805011
2021-12-13,BRK-B,408.9138,416.2538,408.9028,413.3288,62017651
2021-12-13,GOOGL,2025.9464,2069.5047,1988.8402,2045.4154,86785193
2021-12-13,HD,424.7161,428.1327,405.8718,407.0668,69745873
2021-12-13,JNJ,177.4745,177.9564,175.9027,175.9368,12346602
2021-12-13,JPM,237.7668,242.8994,234.2363,240.1192,22043111
2021-12-13,MA,404.9944,415.8374,401.6773,414.2618,18036645
2021-12-13,META,649.713,658.6331,609.2489,613.7752,15329891
2021-12-13,MSFT,161.1712,167.8654,159.361,166.881,43346833
2021-12-13,NVDA,271.8645,277.0896,265.8935,267.0231,41417590
2021-12-13,PG,164.1336,164.857,161.9682,162.7552,115134767
2021-12-13,UNH,634.9274,640.6299,594.8798,595.7246,20217930
2021-12-13,V,248.7013,252.4535,231.8105,232.9958,102497686
2021-12-13,XOM,51.1824,52.3143,48.7594,48.8702,43920124
2021-12-20,AAPL,122.2118,129.9747,120.9649,129.0409,9682970
2021-12-20,AMZN,984.1091,989.7691,952.622,961.2113,44004425
2021-12-20,BRK-B,409.2484,420.4901,407.8092,415.8038,43470461
2021-12-20,GOOGL,2050.7306,2059.3459,1949.3424,1952.2993,53409849
2021-12-20,HD,405.9916,406.8915,381.6644,387.0628,43649458
2021-12-20,JNJ,175.8843,182.3552,174.6168,180.2481,15356661
2021-12-20,JPM,240.3128,246.1886,240.2509,245.1654,42272199
2021-12-20,MA,414.5349,423.6968,408.1917,415.196,25437782
2021-12-20,META,609.6799,617.6242,583.9077,587.6919,31132377
2021-12-20,MSFT,166.3538,170.9482,165.4938,170.0793,53396724
2021-12-20,NVDA,269.4606,271.832,249.1043,251.3681,93675021
2021-12-20,PG,163.528,167.276,162.9465,166.6146,73130454
2021-12-20,UNH,595.2579,631.5609,589.25,627.4786,14566726
2021-12-20,V,233.7639,240.6805,232.9553,240.3585,63510166
2021-12-20,XOM,47.9805,51.2876,46.9335,50.6768,53920263
2021-12-27,AAPL,128.5214,128.7176,119.6093,120.7242,22968476
2021-12-27,AMZN,969.1844,974.1081,838.8093,867.3901,42227494
2021-12-27,BRK-B,416.5609,427.3639,414.4864,427.107,46649332
2021-12-27,GOOGL,1946.593,2011.2263,1932.2889,2008.841,45165496
2021-12-27,HD,389.5125,411.1543,377.5799,405.5814,33350482
2021-12-27,JNJ,180.6213,181.6547,179.9422,180.7286,14248792
2021-12-27,JPM,245.0371,246.3151,226.7083,228.0832,15575548
2021-12-27,MA,417.0126,418.5462,406.4688,412.7605,28635682
2021-12-27,META,583.7357,617.7527,570.5347,607.5563,12968729
2021-12-27,MSFT,170.1786,170.8047,162.17,163.629,50028183
2021-12-27,NVDA,256.5043,265.0166,251.5785,252.5052,85478937
2021-12-27,PG,166.7995,167.0095,166.1263,166.9544,56217667
2021-12-27,UNH,625.2781,639.4341,618.4744,638.2969,11327266
2021-12-27,V,242.6137,247.1826,237.3244,241.4481,89931361
2021-12-27,XOM,50.1483,52.6701,49.7489,51.5819,56207927
